
My header: Time,Message,Battery V,Last TX Dur ms,Temp C,Hum %,Status,Notes

Data Logger: HAST-2.1,,,,,,,
Data Logger File: HAST-2.1-Node3-2025-01-20.csv,,,,,,,
Sampling Feature UUID: db37b10d-62bc-48ca-97c8-72c164d09999,,,,,,,

Result UUID:,4d3eab5b-889f-4275-96ee-7ea018d9999,072d204e-ad0d-4367-b0a4-8e648c749999,3…9,9…9,8…9

Temperature: fbee68c8-5463-4a38-98a8-f985fba923e8
Humidity: be1d621e-95d4-447e-bee7-97d4102c9f2e

SampleNumber: 36f4f6a1-2f36-4083-b8a8-94f50acdd066
Battery: 55f349b7-3491-40de-a828-9abb31e9f20d

Date and Time in UTC,SampleNumber,Battery,TXDuration,Temperature,Humidity,NodeStatus,MainNodeNotes

2023-12-03 23:02:35,878,2.9,4.26,1.86,78,0x0,
2023-12-04 00:02:35,879,2.94,4.26,0.73,80,0x0,
2023-12-04 01:02:35,880,2.82,4.25,1.21,77,0x0,
2023-12-04 02:02:35,881,2.73,4.26,2.31,68,0x0,
2023-12-04 03:02:35,882,2.95,4.26,1.28,70,0x0,
2023-12-04 04:02:35,883,2.68,4.26,2.96,65,0x0,
2023-12-04 05:02:35,884,2.79,4.26,7.31,53,0x0,
2023-12-04 06:02:35,885,2.92,4.26,9.66,46,0x0,
2023-12-04 07:02:35,886,2.81,4.27,7.61,50,0x0,
2023-12-04 08:02:35,887,2.57,4.27,10.41,42,0x0,
2023-12-04 09:02:35,888,2.72,4.27,7.19,53,0x0,
2023-12-04 10:02:35,889,2.57,4.26,5.12,61,0x2,RFM95_NO_REPLY
2023-12-04 11:02:35,890,2.78,4.26,4.33,63,0x0,
2023-12-04 12:02:35,891,2.85,4.26,3.88,63,0x0,
2023-12-04 13:02:35,892,2.78,4.26,2.31,66,0x0,
2023-12-04 14:02:35,893,2.73,4.26,3.98,61,0x0,
2023-12-04 15:02:35,894,2.82,4.26,6.25,55,0x0,
2023-12-04 16:02:35,895,2.73,4.26,6.27,59,0x0,
2023-12-04 17:02:35,896,2.64,4.26,5.43,65,0x0,
2023-12-04 18:02:35,897,2.87,4.26,6.67,64,0x0,
2023-12-04 19:02:35,898,2.86,4.26,6.48,65,0x0,
2023-12-04 20:02:35,899,2.81,4.26,7.51,63,0x0,
2023-12-04 21:02:35,900,2.96,4.26,8.02,60,0x0,
2023-12-04 22:02:35,901,2.74,4.26,6.28,65,0x0,
2023-12-04 23:02:35,902,3.07,4.26,7.31,62,0x0,
2023-12-05 00:02:35,903,2.74,4.27,6.04,66,0x0,
2023-12-05 01:02:35,904,2.75,4.26,6.83,63,0x0,
2023-12-05 02:02:35,905,2.77,4.26,6.17,65,0x0,
2023-12-05 03:02:35,906,2.84,4.26,7.44,62,0x0,
2023-12-05 04:02:35,907,2.64,4.27,10.42,55,0x0,
2023-12-05 05:02:35,908,2.92,4.26,10.42,55,0x0,
2023-12-05 06:02:35,909,2.93,4.27,11.99,52,0x0,
2023-12-05 07:02:35,910,2.91,4.26,17.18,39,0x0,
2023-12-05 08:02:35,911,2.85,4.28,11.6,53,0x0,
2023-12-05 09:02:35,912,2.86,4.27,10.03,57,0x0,
2023-12-05 10:02:35,913,2.94,4.26,9.93,57,0x2,RFM95_NO_REPLY
2023-12-05 11:02:35,914,2.87,4.27,9.18,60,0x0,
2023-12-05 12:02:35,915,2.52,4.27,5.15,67,0x0,
2023-12-05 13:02:35,916,2.63,4.26,4.19,72,0x0,
2023-12-05 14:02:35,917,2.85,4.26,-0.63,84,0x0,
2023-12-05 15:02:35,918,2.86,4.26,0.09,82,0x0,
2023-12-05 16:02:35,919,2.86,4.25,-1.34,89,0x0,
2023-12-05 17:02:35,920,2.97,4.25,0.88,78,0x0,
2023-12-05 18:02:35,921,2.83,4.26,4.81,64,0x0,
2023-12-05 19:02:35,922,2.64,4.26,2.86,69,0x0,
2023-12-05 20:02:35,923,2.56,4.26,-0.9,80,0x0,
2023-12-05 21:02:35,924,3.0,4.25,-1.86,85,0x0,
2023-12-05 22:02:35,925,2.77,4.25,-1.83,83,0x0,
2023-12-05 23:02:35,926,3.05,4.25,-2.36,86,0x0,
2023-12-06 00:02:35,927,2.74,4.25,-3.36,88,0x0,
2023-12-06 01:02:35,928,2.83,4.25,-4.19,88,0x0,
2023-12-06 02:02:35,929,2.71,4.25,-4.06,89,0x0,
2023-12-06 03:02:35,930,2.93,4.25,0.02,79,0x0,
